Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Changes in Inventories,2007-03-31T00:00:00,29.668,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2007-06-30T00:00:00,54.925,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2007-09-30T00:00:00,36.338,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2007-12-31T00:00:00,31.249,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2008-03-31T00:00:00,-6.799,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2008-06-30T00:00:00,-29.623,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2008-09-30T00:00:00,-14.799,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2008-12-31T00:00:00,-78.104,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2009-03-31T00:00:00,-167.736,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2009-06-30T00:00:00,-219.104,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2009-09-30T00:00:00,-236.813,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2009-12-31T00:00:00,-57.472,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2010-03-31T00:00:00,-6.872,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2010-06-30T00:00:00,35.277,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2010-09-30T00:00:00,120.261,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2010-12-31T00:00:00,68.909,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2011-03-31T00:00:00,29.124,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2011-06-30T00:00:00,65.52,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2011-09-30T00:00:00,-14.852,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2011-12-31T00:00:00,97.693,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2012-03-31T00:00:00,77.751,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2012-06-30T00:00:00,89.453,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2012-09-30T00:00:00,85.498,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2012-12-31T00:00:00,24.013,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2013-03-31T00:00:00,75.942,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2013-06-30T00:00:00,79.526,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2013-09-30T00:00:00,137.289,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2013-12-31T00:00:00,121.413,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2014-03-31T00:00:00,58.313,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2014-06-30T00:00:00,92.815,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2014-09-30T00:00:00,106.049,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2014-12-31T00:00:00,83.22,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2015-03-31T00:00:00,169.373,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2015-06-30T00:00:00,145.308,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2015-09-30T00:00:00,120.301,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2015-12-31T00:00:00,99.571,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2016-03-31T00:00:00,62.384,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2016-06-30T00:00:00,19.192,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2016-09-30T00:00:00,-3.687,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2016-12-31T00:00:00,55.55,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2017-03-31T00:00:00,7.021,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2017-06-30T00:00:00,26.048,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2017-09-30T00:00:00,55.486,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2017-12-31T00:00:00,42.14,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2018-03-31T00:00:00,34.055,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2018-06-30T00:00:00,0.466,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2018-09-30T00:00:00,92.854,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2018-12-31T00:00:00,89.813,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2019-03-31T00:00:00,114.445,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2019-06-30T00:00:00,74.871,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2019-09-30T00:00:00,67.076,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2019-12-31T00:00:00,28.838,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2020-03-31T00:00:00,-36.77,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2020-06-30T00:00:00,-274.09,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2020-09-30T00:00:00,105.711,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2020-12-31T00:00:00,85.692,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2021-03-31T00:00:00,-25.842,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2021-06-30T00:00:00,-138.435,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2021-09-30T00:00:00,7.346,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2021-12-31T00:00:00,207.107,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2022-03-31T00:00:00,197.014,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2022-06-30T00:00:00,92.676,Quarterly,UNITEDSTACHAININV,2023-11-29T14:05:00
United States,Changes in Inventories,2022-09-30T00:00:00,70.681,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2022-12-31T00:00:00,151.902,Quarterly,UNITEDSTACHAININV,2024-03-28T13:27:00
United States,Changes in Inventories,2023-03-31T00:00:00,27.165,Quarterly,UNITEDSTACHAININV,2024-03-28T13:27:00
United States,Changes in Inventories,2023-06-30T00:00:00,14.928,Quarterly,UNITEDSTACHAININV,2024-03-28T13:27:00
United States,Changes in Inventories,2023-09-30T00:00:00,77.764,Quarterly,UNITEDSTACHAININV,2024-03-28T13:27:00
United States,Changes in Inventories,2023-12-31T00:00:00,54.905,Quarterly,UNITEDSTACHAININV,2024-03-28T13:27:00
United States,Changes in Inventories,2024-03-31T00:00:00,28.6,Quarterly,UNITEDSTACHAININV,2024-07-25T12:56:00
United States,Changes in Inventories,2024-06-30T00:00:00,69,Quarterly,UNITEDSTACHAININV,2024-09-03T13:56:00
