Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Government Spending,2007-03-31T00:00:00,3299.115,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2007-06-30T00:00:00,3329.139,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2007-09-30T00:00:00,3344.222,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2007-12-31T00:00:00,3370.95,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2008-03-31T00:00:00,3378.654,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2008-06-30T00:00:00,3407.753,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2008-09-30T00:00:00,3435.1,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2008-12-31T00:00:00,3458.839,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2009-03-31T00:00:00,3498.103,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2009-06-30T00:00:00,3549.027,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2009-09-30T00:00:00,3558.54,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2009-12-31T00:00:00,3565.188,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2010-03-31T00:00:00,3549.775,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2010-06-30T00:00:00,3560.566,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2010-09-30T00:00:00,3535.371,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2010-12-31T00:00:00,3512.905,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2011-03-31T00:00:00,3469.798,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2011-06-30T00:00:00,3446.079,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2011-09-30T00:00:00,3396.917,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2011-12-31T00:00:00,3394.613,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2012-03-31T00:00:00,3380.162,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2012-06-30T00:00:00,3362.33,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2012-09-30T00:00:00,3357.201,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2012-12-31T00:00:00,3324.137,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2013-03-31T00:00:00,3293.099,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2013-06-30T00:00:00,3288.858,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2013-09-30T00:00:00,3272.825,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2013-12-31T00:00:00,3247.579,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2014-03-31T00:00:00,3233.646,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2014-06-30T00:00:00,3238.033,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2014-09-30T00:00:00,3259.9,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2014-12-31T00:00:00,3257.472,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2015-03-31T00:00:00,3277.17,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2015-06-30T00:00:00,3309.301,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2015-09-30T00:00:00,3326.769,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2015-12-31T00:00:00,3341.055,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2016-03-31T00:00:00,3371.646,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2016-06-30T00:00:00,3369.042,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2016-09-30T00:00:00,3383.696,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2016-12-31T00:00:00,3389.649,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2017-03-31T00:00:00,3380.244,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2017-06-30T00:00:00,3389.811,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2017-09-30T00:00:00,3394.009,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2017-12-31T00:00:00,3424.498,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2018-03-31T00:00:00,3431.709,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2018-06-30T00:00:00,3456.309,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2018-09-30T00:00:00,3483.628,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2018-12-31T00:00:00,3488.352,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2019-03-31T00:00:00,3535.387,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2019-06-30T00:00:00,3588.929,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2019-09-30T00:00:00,3629.001,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2019-12-31T00:00:00,3652.085,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2020-03-31T00:00:00,3691.924,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2020-06-30T00:00:00,3768.904,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2020-09-30T00:00:00,3709.691,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2020-12-31T00:00:00,3691.493,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2021-03-31T00:00:00,3743.069,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2021-06-30T00:00:00,3701.847,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2021-09-30T00:00:00,3688.204,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2021-12-31T00:00:00,3685.796,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2022-03-31T00:00:00,3658.819,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2022-06-30T00:00:00,3641.161,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2022-09-30T00:00:00,3666.982,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2022-12-31T00:00:00,3714.8,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2023-03-31T00:00:00,3758.768,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2023-06-30T00:00:00,3789.786,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2023-09-30T00:00:00,3843.355,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2023-12-31T00:00:00,3886.999,Quarterly,UNITEDSTAGOVSPE,2024-03-28T13:26:00
United States,Government Spending,2024-03-31T00:00:00,3904.3,Quarterly,UNITEDSTAGOVSPE,2024-06-27T13:47:00
United States,Government Spending,2024-06-30T00:00:00,3930.1,Quarterly,UNITEDSTAGOVSPE,2024-09-03T13:56:00
